line_id,species,ion,our_wavelength,our_EP,our_loggf,our_source,our_gf_tier,our_hfs_n_components,our_lab_source_tag,linemake_matched,linemake_wavelength,linemake_EP,linemake_loggf,delta_loggf,our_loggf_printed,linemake_loggf_printed,agreement_threshold_dex,delta_within_threshold,linemake_primary_source,linemake_reference_class,linemake_source_tag,linemake_source_class,linemake_file,linemake_hfs_expanded,linemake_n_components,hfs_collapse,bulk_counterpart,linemake_readme_caveat,linemake_caveat_wavelength_A,linemake_caveat_tol_A,verdict,ambiguity
gf_174413,Ge I,1.0,16759.763,4.9619,-0.3,GUES,OTHER,1,,False,,,,,-0.30000000000000004,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086066,Hf II,2.0,3780.09,1.4818,-1.73,VALD3,VALD3,1,,False,,,,,-1.73,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086067,Hf II,2.0,3782.78,1.4965,-1.44,VALD3,VALD3,1,,False,,,,,-1.44,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086068,Hf II,2.0,3793.38,0.3783,-1.11,VALD3,VALD3,1,,True,3793.38,0.378,-1.11,0.0,-1.11,-1.11,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086069,Hf II,2.0,3797.94,1.8702,-1.13,VALD3,VALD3,1,,False,,,,,-1.13,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086070,Hf II,2.0,3806.06,2.6828,-0.031,VALD3,VALD3,1,,False,,,,,-0.031,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086071,Hf II,2.0,3817.19,2.1958,-0.58,VALD3,VALD3,1,,False,,,,,-0.58,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086072,Hf II,2.0,3849.5,2.1958,-0.3,VALD3,VALD3,1,,False,,,,,-0.3,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086073,Hf II,2.0,3867.31,2.2107,-0.76,VALD3,VALD3,1,,False,,,,,-0.76,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086074,Hf II,2.0,3872.55,1.4965,-1.08,VALD3,VALD3,1,,False,,,,,-1.08,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086075,Hf II,2.0,3877.1,2.8697,-0.01,VALD3,VALD3,1,,False,,,,,-0.01,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086076,Hf II,2.0,3880.82,0.4519,-1.47,VALD3,VALD3,1,,True,3880.82,0.452,-1.47,0.0,-1.47,-1.47,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086077,Hf II,2.0,3883.77,1.672,-1.02,VALD3,VALD3,1,,False,,,,,-1.02,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086078,Hf II,2.0,3900.627,3.8363,0.3,VALD3,VALD3,1,,False,,,,,0.3,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086079,Hf II,2.0,3917.45,2.6828,-0.58,VALD3,VALD3,1,,False,,,,,-0.58,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086080,Hf II,2.0,3918.09,0.4519,-1.14,VALD3,VALD3,1,,True,3918.09,0.452,-1.14,0.0,-1.14,-1.14,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086081,Hf II,2.0,3923.9,1.602,-0.87,VALD3,VALD3,1,,False,,,,,-0.87,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086082,Hf II,2.0,3929.498,3.4846,0.7,VALD3,VALD3,1,,False,,,,,0.7,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086083,Hf II,2.0,3932.39,1.8702,-1.49,VALD3,VALD3,1,,False,,,,,-1.49,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086084,Hf II,2.0,3933.65,1.0367,-1.79,VALD3,VALD3,1,,True,3933.65,1.036,-1.79,0.0,-1.79,-1.79,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086085,Hf II,2.0,3935.634,2.1535,-0.911,VALD3,VALD3,1,,False,,,,,-0.911,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086086,Hf II,2.0,3964.94,2.2107,-0.96,VALD3,VALD3,1,,False,,,,,-0.96,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086087,Hf II,2.0,3979.38,3.4846,-0.03,VALD3,VALD3,1,,False,,,,,-0.03,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086088,Hf II,2.0,3984.04,1.672,-1.49,VALD3,VALD3,1,,False,,,,,-1.49,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086089,Hf II,2.0,3996.8,1.672,-1.58,VALD3,VALD3,1,,False,,,,,-1.58,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086090,Hf II,2.0,4008.461,2.2107,-1.233,VALD3,VALD3,1,,False,,,,,-1.233,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086091,Hf II,2.0,4029.16,1.4965,-1.71,VALD3,VALD3,1,,True,4029.16,1.495,-1.71,0.0,-1.71,-1.71,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086092,Hf II,2.0,4033.87,2.343,-1.27,VALD3,VALD3,1,,False,,,,,-1.27,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086093,Hf II,2.0,4047.959,3.8363,0.79,VALD3,VALD3,1,,False,,,,,0.79,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086094,Hf II,2.0,4049.45,2.2107,-1.01,VALD3,VALD3,1,,False,,,,,-1.01,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086095,Hf II,2.0,4080.44,0.6081,-1.55,VALD3,VALD3,1,,True,4080.44,0.608,-1.55,0.0,-1.55,-1.55,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086096,Hf II,2.0,4093.15,0.4519,-1.15,VALD3,VALD3,1,,True,4093.15,0.452,-1.15,0.0,-1.15,-1.15,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086097,Hf II,2.0,4113.56,1.4965,-1.41,VALD3,VALD3,1,,True,4113.56,1.495,-1.41,0.0,-1.41,-1.41,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086098,Hf II,2.0,4127.79,1.7803,-1.02,VALD3,VALD3,1,,False,,,,,-1.02,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086099,Hf II,2.0,4162.41,2.156,-0.8,VALD3,VALD3,1,,False,,,,,-0.8,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086100,Hf II,2.0,4177.52,2.2107,-0.69,VALD3,VALD3,1,,False,,,,,-0.69,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086101,Hf II,2.0,4206.574,2.496,0.05,CB,OTHER,1,,False,,,,,0.05,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086102,Hf II,2.0,4232.386,2.343,-0.631,LNWLX,OTHER,1,,False,,,,,-0.631,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086103,Hf II,2.0,4232.4088,2.343,-0.3142,VALD3,VALD3,1,,False,,,,,-0.3142,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086104,Hf II,2.0,4245.845,2.496,-1.154,LNWLX,OTHER,1,,False,,,,,-1.154,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086105,Hf II,2.0,4249.33,1.78,-1.45,LDLS,OTHER,1,,False,,,,,-1.45,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086106,Hf II,2.0,4262.74,1.602,-1.86,LDLS,OTHER,1,,True,4262.74,1.601,-1.86,0.0,-1.86,-1.86,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086107,Hf II,2.0,4269.7,1.87,-1.39,LDLS,OTHER,1,,False,,,,,-1.39,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086108,Hf II,2.0,4272.86,1.672,-1.04,LDLS,OTHER,1,,True,4272.86,1.671,-1.04,0.0,-1.04,-1.04,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086109,Hf II,2.0,4319.51,1.891,-2.11,LDLS,OTHER,1,,False,,,,,-2.11,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086110,Hf II,2.0,4320.682,2.153,-0.64,CB,OTHER,1,,False,,,,,-0.64,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086111,Hf II,2.0,4327.52,1.87,-2.38,LDLS,OTHER,1,,True,4327.52,1.869,-2.38,0.0,-2.38,-2.38,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086112,Hf II,2.0,4334.64,2.87,-0.59,LDLS,OTHER,1,,False,,,,,-0.59,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086113,Hf II,2.0,4335.15,0.787,-2.75,LDLS,OTHER,1,,True,4335.15,0.786,-2.75,0.0,-2.75,-2.75,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086114,Hf II,2.0,4336.658,2.683,0.24,CB,OTHER,1,,False,,,,,0.24,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086115,Hf II,2.0,4350.516,2.87,0.34,CB,OTHER,1,,False,,,,,0.34,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086116,Hf II,2.0,4367.9,1.672,-1.49,LDLS,OTHER,1,,True,4367.9,1.671,-1.49,0.0,-1.49,-1.49,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086117,Hf II,2.0,4370.95,1.497,-1.22,LDLS,OTHER,1,,True,4370.95,1.495,-1.22,0.0,-1.22,-1.22,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086118,Hf II,2.0,4416.575,2.496,-2.257,LNWLX,OTHER,1,,False,,,,,-2.257,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086119,Hf II,2.0,4417.36,1.891,-1.0,LDLS,OTHER,1,,False,,,,,-1.0,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086120,Hf II,2.0,4466.389,2.496,-1.024,LNWLX,OTHER,1,,False,,,,,-1.024,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086121,Hf II,2.0,4486.13,1.497,-1.63,LDLS,OTHER,1,,True,4486.13,1.495,-1.63,0.0,-1.63,-1.63,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086122,Hf II,2.0,4533.16,1.497,-1.7,LDLS,OTHER,1,,True,4533.16,1.495,-1.7,0.0,-1.7,-1.70,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086123,Hf II,2.0,4535.363,2.683,-1.133,LNWLX,OTHER,1,,False,,,,,-1.133,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086124,Hf II,2.0,4541.29,1.78,-1.65,LDLS,OTHER,1,,True,4541.29,1.779,-1.65,0.0,-1.65,-1.65,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086125,Hf II,2.0,4573.79,2.153,-1.59,LDLS,OTHER,1,,False,,,,,-1.59,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086126,Hf II,2.0,4586.24,1.87,-1.98,LDLS,OTHER,1,,True,4586.24,1.869,-1.98,0.0,-1.98,-1.98,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086127,Hf II,2.0,4599.439,3.485,-0.504,LNWLX,OTHER,1,,False,,,,,-0.504,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086128,Hf II,2.0,4605.78,1.497,-1.89,LDLS,OTHER,1,,True,4605.78,1.495,-1.89,0.0,-1.89,-1.89,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086129,Hf II,2.0,4622.705,2.496,-0.46,CB,OTHER,1,,False,,,,,-0.46,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086130,Hf II,2.0,4659.22,1.672,-2.38,LDLS,OTHER,1,,True,4659.22,1.671,-2.38,0.0,-2.38,-2.38,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086131,Hf II,2.0,4664.14,1.602,-1.15,LDLS,OTHER,1,,True,4664.14,1.601,-1.15,0.0,-1.15,-1.15,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086132,Hf II,2.0,4675.443,3.528,-1.048,LNWLX,OTHER,1,,False,,,,,-1.048,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086133,Hf II,2.0,4699.718,2.496,-0.78,CB,OTHER,1,,False,,,,,-0.78,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086134,Hf II,2.0,4715.0,1.602,-2.64,LDLS,OTHER,1,,True,4715.0,1.601,-2.64,0.0,-2.64,-2.64,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086135,Hf II,2.0,4719.11,1.482,-1.65,LDLS,OTHER,1,,True,4719.11,1.481,-1.65,0.0,-1.65,-1.65,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086136,Hf II,2.0,4731.36,2.153,-1.29,LDLS,OTHER,1,,False,,,,,-1.29,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086137,Hf II,2.0,4733.72,1.891,-2.56,LDLS,OTHER,1,,True,4733.72,1.89,-2.56,0.0,-2.56,-2.56,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086138,Hf II,2.0,4735.66,1.497,-2.3,LDLS,OTHER,1,,True,4735.66,1.495,-2.3,0.0,-2.3,-2.30,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086139,Hf II,2.0,4790.708,2.196,-1.11,CB,OTHER,1,,False,,,,,-1.11,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086140,Hf II,2.0,4807.13,2.156,-1.66,LDLS,OTHER,1,,True,4807.13,2.154,-1.66,0.0,-1.66,-1.66,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086141,Hf II,2.0,4809.17,2.196,-2.01,LDLS,OTHER,1,,False,,,,,-2.01,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086142,Hf II,2.0,4817.21,2.683,-1.0,LDLS,OTHER,1,,False,,,,,-1.0,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086143,Hf II,2.0,4843.99,1.672,-2.11,LDLS,OTHER,1,,True,4843.99,1.671,-2.11,0.0,-2.11,-2.11,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086144,Hf II,2.0,4848.449,3.383,-0.981,LNWLX,OTHER,1,,False,,,,,-0.981,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086145,Hf II,2.0,4857.029,1.78,-3.511,LNWLX,OTHER,1,,False,,,,,-3.511,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086146,Hf II,2.0,4860.51,2.211,-2.46,LDLS,OTHER,1,,False,,,,,-2.46,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086147,Hf II,2.0,4927.0,1.672,-2.23,LDLS,OTHER,1,,True,4927.0,1.671,-2.23,0.0,-2.23,-2.23,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086148,Hf II,2.0,4934.46,1.602,-1.59,LDLS,OTHER,1,,True,4934.46,1.601,-1.59,0.0,-1.59,-1.59,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086149,Hf II,2.0,4945.38,1.602,-2.3,LDLS,OTHER,1,,True,4945.38,1.601,-2.3,0.0,-2.3,-2.30,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086150,Hf II,2.0,4999.68,1.78,-1.85,LDLS,OTHER,1,,True,4999.68,1.779,-1.85,0.0,-1.85,-1.85,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086151,Hf II,2.0,5034.32,1.87,-2.23,LDLS,OTHER,1,,True,5034.32,1.869,-2.23,0.0,-2.23,-2.23,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086152,Hf II,2.0,5040.83,1.482,-1.42,LDLS,OTHER,1,,True,5040.83,1.481,-1.42,0.0,-1.42,-1.42,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086153,Hf II,2.0,5071.2,1.497,-2.665,LNWLX,OTHER,1,,True,5071.2,1.495,-2.33,-0.33499999999999996,-2.665,-2.33,0.0055,False,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,DISAGREES_GF,
gf_086154,Hf II,2.0,5075.92,1.672,-2.1,LDLS,OTHER,1,,True,5075.92,1.671,-2.1,0.0,-2.1,-2.10,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086155,Hf II,2.0,5079.629,2.343,-1.21,CB,OTHER,1,,False,,,,,-1.21,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086156,Hf II,2.0,5080.411,3.347,-1.393,LNWLX,OTHER,1,,False,,,,,-1.393,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086157,Hf II,2.0,5110.551,4.064,-0.908,LNWLX,OTHER,1,,False,,,,,-0.908,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086158,Hf II,2.0,5126.812,3.347,-1.437,LNWLX,OTHER,1,,False,,,,,-1.437,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086159,Hf II,2.0,5128.51,2.156,-1.59,LDLS,OTHER,1,,True,5128.51,2.154,-1.59,0.0,-1.59,-1.59,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086160,Hf II,2.0,5187.73,1.87,-1.75,LDLS,OTHER,1,,True,5187.73,1.869,-1.75,0.0,-1.75,-1.75,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086161,Hf II,2.0,5247.128,3.485,0.13,CB,OTHER,1,,False,,,,,0.13,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086162,Hf II,2.0,5260.43,2.153,-1.54,LDLS,OTHER,1,,True,5260.43,2.152,-1.54,0.0,-1.54,-1.54,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086163,Hf II,2.0,5264.95,2.343,-1.15,LDLS,OTHER,1,,False,,,,,-1.15,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086164,Hf II,2.0,5298.04,1.891,-1.26,LDLS,OTHER,1,,True,5298.04,1.89,-1.26,0.0,-1.26,-1.26,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086165,Hf II,2.0,5299.85,1.602,-2.31,LDLS,OTHER,1,,True,5299.85,1.601,-2.31,0.0,-2.31,-2.31,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086166,Hf II,2.0,5311.59,1.78,-1.22,LDLS,OTHER,1,,True,5311.59,1.779,-1.22,0.0,-1.22,-1.22,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086167,Hf II,2.0,5324.25,1.78,-1.96,LDLS,OTHER,1,,True,5324.25,1.779,-1.96,0.0,-1.96,-1.96,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086168,Hf II,2.0,5346.275,3.528,-0.61,CB,OTHER,1,,False,,,,,-0.61,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086169,Hf II,2.0,5348.4,1.87,-2.21,LDLS,OTHER,1,,True,5348.4,1.869,-2.21,0.0,-2.21,-2.21,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086170,Hf II,2.0,5361.35,3.347,-1.608,LNWLX,OTHER,1,,False,,,,,-1.608,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086171,Hf II,2.0,5391.35,2.211,-1.97,LDLS,OTHER,1,,True,5391.35,2.209,-1.97,0.0,-1.97,-1.97,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086172,Hf II,2.0,5444.04,2.496,-1.36,LDLS,OTHER,1,,False,,,,,-1.36,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086173,Hf II,2.0,5463.38,1.672,-2.11,LDLS,OTHER,1,,True,5463.38,1.671,-2.11,0.0,-2.11,-2.11,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086174,Hf II,2.0,5524.35,1.87,-1.73,LDLS,OTHER,1,,True,5524.35,1.869,-1.73,0.0,-1.73,-1.73,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086175,Hf II,2.0,5590.69,1.891,-2.88,LDLS,OTHER,1,,True,5590.69,1.89,-2.88,0.0,-2.88,-2.88,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086176,Hf II,2.0,5767.19,1.497,-2.33,LDLS,OTHER,1,,True,5767.19,1.495,-2.33,0.0,-2.33,-2.33,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086177,Hf II,2.0,5801.67,2.196,-2.23,LDLS,OTHER,1,,True,5801.67,2.194,-2.23,0.0,-2.23,-2.23,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086178,Hf II,2.0,5809.53,1.482,-2.37,LDLS,OTHER,1,,True,5809.53,1.481,-2.37,0.0,-2.37,-2.37,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086179,Hf II,2.0,5842.23,2.211,-1.55,LDLS,OTHER,1,,True,5842.23,2.209,-1.55,0.0,-1.55,-1.55,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086180,Hf II,2.0,5929.36,2.683,-2.3,LDLS,OTHER,1,,False,,,,,-2.3,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086181,Hf II,2.0,6041.46,2.683,-2.16,LDLS,OTHER,1,,True,6041.46,2.681,-2.16,0.0,-2.16,-2.16,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086182,Hf II,2.0,6202.88,1.482,-3.32,LDLS,OTHER,1,,True,6202.88,1.481,-3.32,0.0,-3.32,-3.32,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086183,Hf II,2.0,6222.79,2.196,-2.34,LDLS,OTHER,1,,True,6222.79,2.194,-2.34,0.0,-2.34,-2.34,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086184,Hf II,2.0,6229.629,3.347,-1.705,LNWLX,OTHER,1,,False,,,,,-1.705,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_086185,Hf II,2.0,6230.86,2.343,-1.93,LDLS,OTHER,1,,True,6230.86,2.341,-1.93,0.0,-1.93,-1.93,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086186,Hf II,2.0,6248.92,1.497,-1.93,LDLS,OTHER,1,,True,6248.92,1.495,-1.93,0.0,-1.93,-1.93,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086187,Hf II,2.0,6279.84,1.672,-2.36,LDLS,OTHER,1,,True,6279.84,1.671,-2.36,0.0,-2.36,-2.36,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086188,Hf II,2.0,6531.64,2.211,-2.65,LDLS,OTHER,1,,True,6531.64,2.209,-2.65,0.0,-2.65,-2.65,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086189,Hf II,2.0,6557.92,2.683,-1.69,LDLS,OTHER,1,,True,6557.92,2.681,-1.69,0.0,-1.69,-1.69,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086190,Hf II,2.0,6644.58,1.78,-1.7,LDLS,OTHER,1,,True,6644.58,1.779,-1.7,0.0,-1.7,-1.70,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086191,Hf II,2.0,6647.06,2.87,-1.32,LDLS,OTHER,1,,True,6647.06,2.868,-1.32,0.0,-1.32,-1.32,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086192,Hf II,2.0,6754.61,1.78,-2.06,LDLS,OTHER,1,,True,6754.61,1.779,-2.06,0.0,-2.06,-2.06,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086193,Hf II,2.0,6855.3,1.672,-2.77,LDLS,OTHER,1,,True,6855.3,1.671,-2.77,0.0,-2.77,-2.77,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086194,Hf II,2.0,6980.9,1.87,-1.73,LDLS,OTHER,1,,True,6980.9,1.869,-1.73,0.0,-1.73,-1.73,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,True,,,,AGREES,
gf_086195,Hf II,2.0,7030.316,2.496,-1.7,APH,OTHER,1,,False,,,,,-1.7,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_086196,Hf II,2.0,7663.09,2.496,-2.23,LDLS,OTHER,1,,True,7663.09,2.495,-2.23,0.0,-2.23,-2.23,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086197,Hf II,2.0,7801.51,1.891,-2.7,LDLS,OTHER,1,,True,7801.51,1.89,-2.7,0.0,-2.7,-2.70,0.055,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
gf_086198,Hf II,2.0,7861.23,2.683,-2.03,LDLS,OTHER,1,,True,7861.23,2.681,-2.03,0.0,-2.03,-2.03,0.01,True,,,LAWLER,PRIMARY_LAB,hfII.moog,False,1.0,neither,False,,,,AGREES,
