band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
H,FeI,15677.519,6.246,-0.544,,,,,,unassessed,,True,gf_169078,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15681.394,6.253,-0.9,,,,,,unassessed,,True,gf_169080,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15682.016,5.41,-1.745,,,,,,unassessed,,True,gf_169081,LAB,PRIMARY LAB Ruffoni2013,0.09,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,15682.513,6.369,-0.265,,,,,,unassessed,,True,gf_169082,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15683.387,5.621,-2.176,,,,,,unassessed,,True,gf_169083,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15691.853,6.246,0.649,,,,,,unassessed,,True,gf_169088,LAB,PRIMARY LAB Ruffoni2013,0.06,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,15692.747,5.385,-0.378,,,,,,unassessed,,True,gf_169089,LAB,PRIMARY LAB Ruffoni2013,0.05,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,15706.896,6.222,-1.412,,,,,,unassessed,,True,gf_169093,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15714.794,6.419,-1.458,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15723.586,5.621,-0.143,,,,,,unassessed,,True,gf_169096,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15731.412,6.452,-0.337,,,,,,unassessed,,True,gf_169099,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15732.761,6.246,-1.276,,,,,,unassessed,,True,gf_169100,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15733.509,6.252,-0.978,,,,,,unassessed,,True,gf_169101,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15741.917,5.653,-0.099,,,,,,unassessed,,True,gf_169103,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15743.72,5.519,-2.265,,,,,,unassessed,,True,gf_169104,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15749.198,5.587,-1.739,,,,,,unassessed,,True,gf_169107,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15751.715,6.36,-0.927,,,,,,unassessed,,True,gf_169108,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15756.034,6.453,-1.124,,,,,,unassessed,,True,gf_169109,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15761.313,6.252,0.145,,,,,,unassessed,,True,gf_169112,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15764.323,6.299,-0.064,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15765.787,6.299,-1.695,,,,,,unassessed,,True,gf_169114,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15769.423,5.539,0.7,,,,,,unassessed,,True,gf_169119,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15770.617,6.299,0.46,,,,,,unassessed,,True,gf_169120,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15774.068,6.299,0.545,,,,,,unassessed,,True,gf_169121,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15788.996,6.252,0.49,,,,,,unassessed,,True,gf_169126,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15789.509,6.252,-0.007,,,,,,unassessed,,True,gf_169127,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15798.23,5.946,-0.728,,,,,,unassessed,,True,gf_169129,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15798.559,6.252,0.319,,,,,,unassessed,,True,gf_169130,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15803.694,6.336,-1.237,,,,,,unassessed,,True,gf_169131,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15806.275,6.336,-0.008,,,,,,unassessed,,True,gf_169132,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15807.817,6.266,-1.51,,,,,,unassessed,,True,gf_169133,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15810.135,5.828,-2.214,,,,,,unassessed,,True,gf_169134,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15812.783,5.614,-2.075,,,,,,unassessed,,True,gf_169135,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15815.697,5.112,-2.861,,,,,,unassessed,,True,gf_169136,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15816.631,5.956,-0.333,,,,,,unassessed,,True,gf_169137,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15818.142,5.587,0.589,,,,,,unassessed,,True,gf_169138,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15819.131,6.303,0.074,,,,,,unassessed,,True,gf_169139,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15820.44,5.879,-1.926,,,,,,unassessed,,True,gf_169140,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15821.712,5.642,-0.792,,,,,,unassessed,,True,gf_169141,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15822.816,5.642,0.186,,,,,,unassessed,,True,gf_169142,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15829.295,6.303,-1.202,,,,,,unassessed,,True,gf_169145,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15832.627,6.303,-0.566,,,,,,unassessed,,True,gf_169146,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15834.164,6.303,-0.448,,,,,,unassessed,,True,gf_169147,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15835.165,6.303,0.74,,,,,,unassessed,,True,gf_169148,LAB,PRIMARY LAB Ruffoni2013,0.06,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,15837.643,6.303,0.325,,,,,,unassessed,,True,gf_169150,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15840.19,6.364,-1.16,,,,,,unassessed,,True,gf_169151,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15850.555,6.306,-1.388,,,,,,unassessed,,True,gf_169156,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15851.784,6.306,-1.237,,,,,,unassessed,,True,gf_169157,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15853.315,5.956,-0.556,,,,,,unassessed,,True,gf_169159,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15854.029,5.067,-2.006,,,,,,unassessed,,True,gf_169160,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15854.441,6.474,-0.913,,,,,,unassessed,,True,gf_169161,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15858.656,5.587,-0.488,,,,,,unassessed,,True,gf_169163,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15863.709,6.258,0.186,,,,,,unassessed,,True,gf_169164,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15864.646,6.364,-0.882,,,,,,unassessed,,True,gf_169165,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15868.524,5.587,0.09,,,,,,unassessed,,True,gf_169166,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15868.572,6.364,0.434,,,,,,unassessed,,True,gf_169167,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15878.444,5.621,-1.022,,,,,,unassessed,,True,gf_169169,VALD3,VALD3,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15885.877,6.306,-0.697,,,,,,unassessed,,True,gf_169171,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15886.677,5.825,-2.005,,,,,,unassessed,,True,gf_169172,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15887.712,6.306,-0.205,,,,,,unassessed,,True,gf_169173,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15888.003,2.588,-5.633,,,,,,unassessed,,True,gf_169174,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15891.16,6.306,-0.018,,,,,,unassessed,,True,gf_169175,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15891.976,6.258,-1.091,,,,,,unassessed,,True,gf_169176,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15892.395,6.306,0.011,,,,,,unassessed,,True,gf_169177,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15892.453,6.342,-0.143,,,,,,unassessed,,True,gf_169178,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15892.769,6.306,0.123,,,,,,unassessed,,True,gf_169179,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15892.961,6.342,-0.583,,,,,,unassessed,,True,gf_169180,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15894.753,6.206,-0.539,,,,,,unassessed,,True,gf_169181,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15895.225,6.258,0.485,,,,,,unassessed,,True,gf_169182,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15896.555,6.342,0.255,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15896.951,5.507,-1.862,,,,,,unassessed,,True,gf_169184,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15898.016,6.306,0.27,,,,,,unassessed,,True,gf_169186,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15898.89,6.306,-0.488,,,,,,unassessed,,True,gf_169187,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15899.252,6.306,-0.274,,,,,,unassessed,,True,gf_169188,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15899.505,6.306,-1.39,,,,,,unassessed,,True,gf_169189,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15899.586,6.364,-0.117,,,,,,unassessed,,True,gf_169190,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15900.522,6.253,-1.668,,,,,,unassessed,,True,gf_169192,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15901.45,6.365,-0.951,,,,,,unassessed,,True,gf_169195,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15901.518,5.921,-0.878,,,,,,unassessed,,True,gf_169196,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15904.131,6.364,-1.116,,,,,,unassessed,,True,gf_169198,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15904.323,6.365,0.452,,,,,,unassessed,,True,gf_169199,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15904.417,6.306,0.173,,,,,,unassessed,,True,gf_169200,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15906.044,5.621,0.336,,,,,,unassessed,,True,gf_169202,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15908.555,5.9,-1.603,,,,,,unassessed,,True,gf_169203,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15909.084,6.342,0.075,,,,,,unassessed,,True,gf_169204,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15909.241,6.342,-0.458,,,,,,unassessed,,True,gf_169205,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15911.302,5.874,0.104,,,,,,unassessed,,True,gf_169206,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15912.591,6.38,0.06,,,,,,unassessed,,True,gf_169207,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15912.796,6.38,-0.877,,,,,,unassessed,,True,gf_169208,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15913.627,6.342,-0.297,,,,,,unassessed,,True,gf_169210,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15917.329,6.453,-0.41,,,,,,unassessed,,True,gf_169211,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15920.642,6.258,0.366,,,,,,unassessed,,True,gf_169215,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15921.096,5.486,-0.915,,,,,,unassessed,,True,gf_169216,VALD3,VALD3,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15922.442,6.342,-0.615,,,,,,unassessed,,True,gf_169220,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15922.6,6.342,-0.518,,,,,,unassessed,,True,gf_169221,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15926.671,4.607,-3.427,,,,,,unassessed,,True,gf_169224,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15928.158,5.946,-0.68,,,,,,unassessed,,True,gf_169225,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15929.472,6.308,-0.383,,,,,,unassessed,,True,gf_169227,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,15929.843,6.258,-0.328,,,,,,unassessed,,True,gf_169228,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
